"2004-05"	4.285714285714286
"2004-06"	3.75
"2004-07"	3.8181818181818183
"2004-08"	4.2
"2004-09"	3.588235294117647
"2004-10"	3.857142857142857
"2004-11"	3.5
"2004-12"	4.178571428571429
"2005-01"	3.6666666666666665
"2005-02"	3.7142857142857144
"2005-03"	3.5
"2005-04"	4.428571428571429
"2005-05"	4.142857142857143
"2005-06"	3.35
"2005-07"	4.241379310344827
"2005-08"	4.393939393939394
"2005-09"	3.763157894736842
"2005-10"	3.75
"2005-11"	3.9047619047619047
"2005-12"	4.4
"2006-01"	3.935483870967742
"2006-02"	3.7884615384615383
"2006-03"	3.6557377049180326
"2006-04"	4.125
"2006-05"	3.5
"2006-06"	3.5294117647058822
"2006-07"	4.282051282051282
"2006-08"	3.977272727272727
"2006-09"	3.8260869565217392
"2006-10"	4.176470588235294
"2006-11"	4.015384615384615
"2006-12"	3.85
"2007-01"	4.205128205128205
"2007-02"	4.068493150684931
"2007-03"	4.01
"2007-04"	4.071428571428571
"2007-05"	4.218181818181818
"2007-06"	4.269230769230769
"2007-07"	4.23
"2007-08"	4.22093023255814
"2007-09"	4.0
"2007-10"	3.847058823529412
"2007-11"	4.0
"2007-12"	4.053333333333334
"2008-01"	4.195652173913044
"2008-02"	4.154545454545454
"2008-03"	3.981651376146789
"2008-04"	4.144230769230769
"2008-05"	4.202127659574468
"2008-06"	4.2
"2008-07"	4.2047244094488185
"2008-08"	4.105263157894737
"2008-09"	4.1570247933884295
"2008-10"	4.028846153846154
"2008-11"	4.0
"2008-12"	3.92
"2009-01"	4.045751633986928
"2009-02"	4.247619047619048
"2009-03"	4.276315789473684
"2009-04"	4.072916666666667
"2009-05"	4.054347826086956
"2009-06"	4.0
"2009-07"	4.078947368421052
"2009-08"	4.041666666666667
"2009-09"	4.123809523809523
"2009-10"	4.232558139534884
"2009-11"	4.0
"2009-12"	4.046511627906977
"2010-01"	4.0588235294117645
"2010-02"	4.014084507042254
"2010-03"	3.8706896551724137
"2010-04"	4.040404040404041
"2010-05"	4.165137614678899
"2010-06"	4.0508474576271185
"2010-07"	4.238095238095238
"2010-08"	3.978723404255319
"2010-09"	4.167701863354037
"2010-10"	4.242937853107344
"2010-11"	4.21969696969697
"2010-12"	3.968
"2011-01"	3.95625
"2011-02"	3.8926174496644297
"2011-03"	3.8819875776397517
"2011-04"	3.7115384615384617
"2011-05"	3.8115942028985508
"2011-06"	3.87603305785124
"2011-07"	3.896103896103896
"2011-08"	4.076923076923077
"2011-09"	3.867403314917127
"2011-10"	4.090909090909091
"2011-11"	4.033783783783784
"2011-12"	3.9657142857142857
"2012-01"	3.923076923076923
"2012-02"	4.083333333333333
"2012-03"	3.7868852459016393
"2012-04"	4.12
"2012-05"	4.054347826086956
"2012-06"	4.092485549132948
"2012-07"	4.117924528301887
"2012-08"	4.0092592592592595
"2012-09"	3.855769230769231
"2012-10"	4.105990783410138
"2012-11"	4.155629139072848
"2012-12"	4.126050420168068
"2013-01"	4.2089985486211905
"2013-02"	4.236714975845411
"2013-03"	4.1558441558441555
"2013-04"	4.2058346839546195
"2013-05"	4.161949685534591
"2013-06"	4.194277108433735
"2013-07"	4.06140350877193
"2013-08"	4.147838214783821
"2013-09"	4.200328407224959
"2013-10"	4.137777777777778
"2013-11"	4.192982456140351
"2013-12"	4.047919293820933
"2014-01"	4.179863147605083
"2014-02"	4.08793686583991
"2014-03"	4.062124248496994
"2014-04"	4.205988023952096
"2014-05"	4.151673640167364
"2014-06"	4.152370203160271
"2014-07"	4.1686429512516465
"2014-08"	4.212974296205631
"2014-09"	4.226487523992322
"2014-10"	4.216130732735899
"2014-11"	4.196172248803828
"2014-12"	4.220808723307587
"2015-01"	4.21003861003861
"2019-10"	4.052980903586399
"2019-11"	4.0697984947802865
"2019-12"	4.034913793103448
"2020-01"	4.032714924631439
